source_slug,source_name,target_slug,target_name,severity,mechanism,source,confidence,needs_review,evidence
ticagrelor,Ticagrelor,alteplase,Alteplase,warning,Aumento de risco de sangramento,interactions_text,high,false,"Anticoagulantes e antiagregantes, como varfarina, heparina, enoxaparina, apixabana, rivaroxabana, dabigatrana, ácido acetilsalicílico, clopidogrel, prasugrel e trombolíticos como alteplase/tenecteplase, aumentam risco de sangramento."
ticagrelor,Ticagrelor,apixabana,Apixabana,warning,Aumento de risco de sangramento,interactions_text,high,false,"Anticoagulantes e antiagregantes, como varfarina, heparina, enoxaparina, apixabana, rivaroxabana, dabigatrana, ácido acetilsalicílico, clopidogrel, prasugrel e trombolíticos como alteplase/tenecteplase, aumentam risco de sangramento."
ticagrelor,Ticagrelor,carbamazepina,Carbamazepina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Indutores fortes, como rifampicina, carbamazepina, fenitoína, fenobarbital e Hypericum perforatum, reduzem eficácia."
ticagrelor,Ticagrelor,cloridrato-de-prasugrel,Cloridrato de Prasugrel,warning,Aumento de risco de sangramento,interactions_text,high,false,"Anticoagulantes e antiagregantes, como varfarina, heparina, enoxaparina, apixabana, rivaroxabana, dabigatrana, ácido acetilsalicílico, clopidogrel, prasugrel e trombolíticos como alteplase/tenecteplase, aumentam risco de sangramento."
ticagrelor,Ticagrelor,digoxina,Digoxina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,Digoxina pode ter níveis aumentados e requer monitorização.
ticagrelor,Ticagrelor,fenitoina,Fenitoína,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Indutores fortes, como rifampicina, carbamazepina, fenitoína, fenobarbital e Hypericum perforatum, reduzem eficácia."
ticagrelor,Ticagrelor,fenobarbital,Fenobarbital,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Indutores fortes, como rifampicina, carbamazepina, fenitoína, fenobarbital e Hypericum perforatum, reduzem eficácia."
ticagrelor,Ticagrelor,rifampicina,Rifampicina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Indutores fortes, como rifampicina, carbamazepina, fenitoína, fenobarbital e Hypericum perforatum, reduzem eficácia."
ticagrelor,Ticagrelor,rivaroxabana,Rivaroxabana,warning,Aumento de risco de sangramento,interactions_text,high,false,"Anticoagulantes e antiagregantes, como varfarina, heparina, enoxaparina, apixabana, rivaroxabana, dabigatrana, ácido acetilsalicílico, clopidogrel, prasugrel e trombolíticos como alteplase/tenecteplase, aumentam risco de sangramento."
ticagrelor,Ticagrelor,sinvastatina,Sinvastatina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,Sinvastatina e lovastatina devem ter dose limitada pelo risco de aumento de exposição.
ticagrelor,Ticagrelor,tenecteplase,Tenecteplase,warning,Aumento de risco de sangramento,interactions_text,high,false,"Anticoagulantes e antiagregantes, como varfarina, heparina, enoxaparina, apixabana, rivaroxabana, dabigatrana, ácido acetilsalicílico, clopidogrel, prasugrel e trombolíticos como alteplase/tenecteplase, aumentam risco de sangramento."
ticagrelor,Ticagrelor,varfarina,Varfarina,warning,Aumento de risco de sangramento,interactions_text,high,false,"Anticoagulantes e antiagregantes, como varfarina, heparina, enoxaparina, apixabana, rivaroxabana, dabigatrana, ácido acetilsalicílico, clopidogrel, prasugrel e trombolíticos como alteplase/tenecteplase, aumentam risco de sangramento."
ticagrelor,Ticagrelor,abiraterona-acetato-cancer-prostata,Abiraterona,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
ticagrelor,Ticagrelor,amoxicilina-clavulanato-de-potassio,Amoxicilina + Clavulanato de Potássio,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
ticagrelor,Ticagrelor,associacao-sacubitril-valsartana,Sacubitril + Valsartana,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
ticagrelor,Ticagrelor,bissulfato-de-clopidogrel,Bissulfato de Clopidogrel,warning,Aumento de risco de sangramento,class_rule,medium,true,Regra por classe: anticoagulante/antiagregante + AINE.
ticagrelor,Ticagrelor,candesartana-cilexetila,Candesartana Cilexetila,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
ticagrelor,Ticagrelor,captopril,Captopril,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
ticagrelor,Ticagrelor,cetoprofeno,Cetoprofeno,warning,Aumento de risco de sangramento,class_rule,medium,true,Regra por classe: anticoagulante/antiagregante + AINE.
ticagrelor,Ticagrelor,cilazapril,Cilazapril,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
ticagrelor,Ticagrelor,cloreto-de-sodio-cloreto-de-potassio-cloreto-de-calcio-di-hidratado,Cloreto de Sódio + Cloreto de Potássio + Cloreto de Cálcio Di-Hidratado,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
ticagrelor,Ticagrelor,dipirona,Dipirona,warning,Aumento de risco de sangramento,class_rule,medium,true,Regra por classe: anticoagulante/antiagregante + AINE.
ticagrelor,Ticagrelor,enalapril-maleato,Enalapril Maleato,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
ticagrelor,Ticagrelor,eplerenona,Eplerenona,warning,Aumento de risco de sangramento,class_rule,medium,true,Regra por classe: anticoagulante/antiagregante + AINE.
ticagrelor,Ticagrelor,espironolactona,Espironolactona,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
ticagrelor,Ticagrelor,espironolactona-uso-dermatologico-antiandrogenico,Espironolactona Dermatológica,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
ticagrelor,Ticagrelor,etoricoxibe,Etoricoxibe,warning,Aumento de risco de sangramento,class_rule,medium,true,Regra por classe: anticoagulante/antiagregante + AINE.
ticagrelor,Ticagrelor,ibuprofeno,Ibuprofeno,warning,Aumento de risco de sangramento,class_rule,medium,true,Regra por classe: anticoagulante/antiagregante + AINE.
ticagrelor,Ticagrelor,levosimendana,Levosimendana,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
ticagrelor,Ticagrelor,lisinopril,Lisinopril,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
ticagrelor,Ticagrelor,litio,Lítio,warning,Aumento de risco de sangramento,class_rule,medium,true,Regra por classe: anticoagulante/antiagregante + AINE.
ticagrelor,Ticagrelor,losartana-potassica,Losartana Potássica,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
ticagrelor,Ticagrelor,misoprostol-analogo-prostaglandina-e1,Misoprostol,warning,Aumento de risco de sangramento,class_rule,medium,true,Regra por classe: anticoagulante/antiagregante + AINE.
ticagrelor,Ticagrelor,naproxeno,Naproxeno,warning,Aumento de risco de sangramento,class_rule,medium,true,Regra por classe: anticoagulante/antiagregante + AINE.
ticagrelor,Ticagrelor,nimesulida,Nimesulida,warning,Aumento de risco de sangramento,class_rule,medium,true,Regra por classe: anticoagulante/antiagregante + AINE.
ticagrelor,Ticagrelor,olmesartana-medoxomila,Olmesartana Medoxomila,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
ticagrelor,Ticagrelor,perindopril,Perindopril,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
ticagrelor,Ticagrelor,ramipril,Ramipril,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
ticagrelor,Ticagrelor,sulfametoxazol-trimetoprima,Sulfametoxazol + Trimetoprima,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
ticagrelor,Ticagrelor,telmisartana,Telmisartana,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
ticagrelor,Ticagrelor,valsartana,Valsartana,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
tigeciclina,Tigeciclina,doxiciclina,Doxiciclina,danger,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Evitar associação desnecessária com outras tetraciclinas, como doxiciclina ou tetraciclina."
tigeciclina,Tigeciclina,tetraciclina,Tetraciclina,danger,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Evitar associação desnecessária com outras tetraciclinas, como doxiciclina ou tetraciclina."
tigeciclina,Tigeciclina,isotretinoina,Isotretinoína,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Retinoides sistêmicos, como isotretinoína e acitretina, aumentam risco de hipertensão intracraniana."
tigeciclina,Tigeciclina,varfarina,Varfarina,warning,Aumento de risco de sangramento,interactions_text,high,false,"Varfarina pode ter efeito aumentado ou alteração de parâmetros de coagulação; monitorar INR."
timolol-maleato,Timolol Maleato,associacao-latanoprosta-timolol-glaucoma-oftalmico,Latanoprosta + Timolol,danger,Sedação e depressão respiratória,interactions_text,high,false,"Outros colírios antiglaucomatosos, como dorzolamida, brimonidina, latanoprosta, bimatoprosta e pilocarpina, podem ser associados com intervalo entre aplicações."
timolol-maleato,Timolol Maleato,brimonidina-tartarato,Brimonidina Tartarato,danger,Sedação e depressão respiratória,interactions_text,high,false,"Outros colírios antiglaucomatosos, como dorzolamida, brimonidina, latanoprosta, bimatoprosta e pilocarpina, podem ser associados com intervalo entre aplicações."
timolol-maleato,Timolol Maleato,dorzolamida-cloridrato,Dorzolamida Cloridrato,danger,Sedação e depressão respiratória,interactions_text,high,false,"Outros colírios antiglaucomatosos, como dorzolamida, brimonidina, latanoprosta, bimatoprosta e pilocarpina, podem ser associados com intervalo entre aplicações."
timolol-maleato,Timolol Maleato,latanoprosta,Latanoprosta,danger,Sedação e depressão respiratória,interactions_text,high,false,"Outros colírios antiglaucomatosos, como dorzolamida, brimonidina, latanoprosta, bimatoprosta e pilocarpina, podem ser associados com intervalo entre aplicações."
timolol-maleato,Timolol Maleato,associacao-beclometasona-formoterol-ics-laba-inalatorio,Beclometasona + Formoterol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Salbutamol, fenoterol, formoterol e salmeterol podem ter efeito broncodilatador reduzido."
timolol-maleato,Timolol Maleato,associacao-budesonida-formoterol-ics-laba-inalatorio,Budesonida + Formoterol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Salbutamol, fenoterol, formoterol e salmeterol podem ter efeito broncodilatador reduzido."
timolol-maleato,Timolol Maleato,associacao-fluticasona-salmeterol-ics-laba-inalatorio,Fluticasona + Salmeterol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Salbutamol, fenoterol, formoterol e salmeterol podem ter efeito broncodilatador reduzido."
timolol-maleato,Timolol Maleato,associacao-salbutamol-ipratropio-saba-sama-inalatorio,Salbutamol + Ipratrópio,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Salbutamol, fenoterol, formoterol e salmeterol podem ter efeito broncodilatador reduzido."
timolol-maleato,Timolol Maleato,atenolol,Atenolol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Betabloqueadores sistêmicos, como propranolol, atenolol, metoprolol, bisoprolol e carvedilol, podem somar bradicardia, hipotensão e broncoespasmo."
timolol-maleato,Timolol Maleato,bromidrato-de-fenoterol,Bromidrato de Fenoterol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Salbutamol, fenoterol, formoterol e salmeterol podem ter efeito broncodilatador reduzido."
timolol-maleato,Timolol Maleato,carvedilol,Carvedilol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Betabloqueadores sistêmicos, como propranolol, atenolol, metoprolol, bisoprolol e carvedilol, podem somar bradicardia, hipotensão e broncoespasmo."
timolol-maleato,Timolol Maleato,clonidina,Clonidina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Verapamil, diltiazem, digoxina, amiodarona, ivabradina e clonidina aumentam risco de bradicardia, bloqueio AV e hipotensão."
timolol-maleato,Timolol Maleato,cloridrato-de-amiodarona,Cloridrato de Amiodarona,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Verapamil, diltiazem, digoxina, amiodarona, ivabradina e clonidina aumentam risco de bradicardia, bloqueio AV e hipotensão."
timolol-maleato,Timolol Maleato,cloridrato-de-propranolol,Cloridrato de Propranolol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Betabloqueadores sistêmicos, como propranolol, atenolol, metoprolol, bisoprolol e carvedilol, podem somar bradicardia, hipotensão e broncoespasmo."
timolol-maleato,Timolol Maleato,cloridrato-de-verapamil,Cloridrato de Verapamil,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Verapamil, diltiazem, digoxina, amiodarona, ivabradina e clonidina aumentam risco de bradicardia, bloqueio AV e hipotensão."
timolol-maleato,Timolol Maleato,digoxina,Digoxina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Verapamil, diltiazem, digoxina, amiodarona, ivabradina e clonidina aumentam risco de bradicardia, bloqueio AV e hipotensão."
timolol-maleato,Timolol Maleato,diltiazem-cloridrato,Diltiazem Cloridrato,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Verapamil, diltiazem, digoxina, amiodarona, ivabradina e clonidina aumentam risco de bradicardia, bloqueio AV e hipotensão."
timolol-maleato,Timolol Maleato,formoterol-di-hidratado,Formoterol Di-Hidratado,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Salbutamol, fenoterol, formoterol e salmeterol podem ter efeito broncodilatador reduzido."
timolol-maleato,Timolol Maleato,glibenclamida,Glibenclamida,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Insulina, glibenclamida, gliclazida e glimepirida podem ter sintomas de hipoglicemia mascarados."
timolol-maleato,Timolol Maleato,gliclazida,Gliclazida,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Insulina, glibenclamida, gliclazida e glimepirida podem ter sintomas de hipoglicemia mascarados."
timolol-maleato,Timolol Maleato,glimepirida,Glimepirida,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Insulina, glibenclamida, gliclazida e glimepirida podem ter sintomas de hipoglicemia mascarados."
timolol-maleato,Timolol Maleato,guaifenesina,Guaifenesina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Salbutamol, fenoterol, formoterol e salmeterol podem ter efeito broncodilatador reduzido."
timolol-maleato,Timolol Maleato,ivabradina,Ivabradina,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Verapamil, diltiazem, digoxina, amiodarona, ivabradina e clonidina aumentam risco de bradicardia, bloqueio AV e hipotensão."
timolol-maleato,Timolol Maleato,metoprolol-succinato,Metoprolol Succinato,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Betabloqueadores sistêmicos, como propranolol, atenolol, metoprolol, bisoprolol e carvedilol, podem somar bradicardia, hipotensão e broncoespasmo."
timolol-maleato,Timolol Maleato,propranolol,Propranolol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Betabloqueadores sistêmicos, como propranolol, atenolol, metoprolol, bisoprolol e carvedilol, podem somar bradicardia, hipotensão e broncoespasmo."
timolol-maleato,Timolol Maleato,salbutamol-sulfato,Salbutamol Sulfato,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Salbutamol, fenoterol, formoterol e salmeterol podem ter efeito broncodilatador reduzido."
timolol-maleato,Timolol Maleato,salmeterol,Salmeterol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Salbutamol, fenoterol, formoterol e salmeterol podem ter efeito broncodilatador reduzido."
timolol-maleato,Timolol Maleato,abiraterona-acetato-cancer-prostata,Abiraterona,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
timolol-maleato,Timolol Maleato,amoxicilina-clavulanato-de-potassio,Amoxicilina + Clavulanato de Potássio,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
timolol-maleato,Timolol Maleato,associacao-sacubitril-valsartana,Sacubitril + Valsartana,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
timolol-maleato,Timolol Maleato,candesartana-cilexetila,Candesartana Cilexetila,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
timolol-maleato,Timolol Maleato,captopril,Captopril,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
timolol-maleato,Timolol Maleato,cilazapril,Cilazapril,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
timolol-maleato,Timolol Maleato,cloreto-de-sodio-cloreto-de-potassio-cloreto-de-calcio-di-hidratado,Cloreto de Sódio + Cloreto de Potássio + Cloreto de Cálcio Di-Hidratado,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
timolol-maleato,Timolol Maleato,enalapril-maleato,Enalapril Maleato,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
timolol-maleato,Timolol Maleato,eplerenona,Eplerenona,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
timolol-maleato,Timolol Maleato,espironolactona,Espironolactona,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
timolol-maleato,Timolol Maleato,espironolactona-uso-dermatologico-antiandrogenico,Espironolactona Dermatológica,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
timolol-maleato,Timolol Maleato,levosimendana,Levosimendana,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
timolol-maleato,Timolol Maleato,lisinopril,Lisinopril,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
timolol-maleato,Timolol Maleato,losartana-potassica,Losartana Potássica,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
timolol-maleato,Timolol Maleato,olmesartana-medoxomila,Olmesartana Medoxomila,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
timolol-maleato,Timolol Maleato,perindopril,Perindopril,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
timolol-maleato,Timolol Maleato,ramipril,Ramipril,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
timolol-maleato,Timolol Maleato,sulfametoxazol-trimetoprima,Sulfametoxazol + Trimetoprima,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
timolol-maleato,Timolol Maleato,telmisartana,Telmisartana,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
timolol-maleato,Timolol Maleato,valsartana,Valsartana,warning,Risco de hipercalemia,class_rule,medium,true,Regra por classe: IECA/BRA + poupador de potássio/potássio.
tinidazol,Tinidazol,metronidazol,Metronidazol,danger,Interação medicamentosa documentada no Bulário,interactions_text,high,false,Evitar duplicidade com metronidazol ou secnidazol sem indicação clara.
tinidazol,Tinidazol,secnidazol,Secnidazol,danger,Interação medicamentosa documentada no Bulário,interactions_text,high,false,Evitar duplicidade com metronidazol ou secnidazol sem indicação clara.
tinidazol,Tinidazol,fenitoina,Fenitoína,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,Fenitoína e fenobarbital podem alterar níveis de nitroimidazólicos.
tinidazol,Tinidazol,fenobarbital,Fenobarbital,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,Fenitoína e fenobarbital podem alterar níveis de nitroimidazólicos.
tinidazol,Tinidazol,litio,Lítio,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,Lítio pode ter níveis aumentados e toxicidade.
tinidazol,Tinidazol,varfarina,Varfarina,warning,Aumento de risco de sangramento,interactions_text,high,false,"Varfarina e outros anticoagulantes cumarínicos podem ter efeito aumentado, com elevação de INR e sangramento."
tiotropio,Tiotrópio,associacao-tiotropio-olodaterol-lama-laba-copd,Tiotrópio + Olodaterol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,Não realizar alteração na terapia após introdução do tiotrópio.
tiotropio,Tiotrópio,tiotropio-brometo,Tiotrópio Brometo,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,Não realizar alteração na terapia após introdução do tiotrópio.
tiotropio-brometo,Tiotrópio Brometo,amitriptilina-cloridrato,Amitriptilina Cloridrato,danger,Sedação e depressão respiratória,interactions_text,high,false,"Outros anticolinérgicos, como ipratrópio, glicopirrônio, umeclidínio, aclidínio, biperideno, oxibutinina, solifenacina, escopolamina, amitriptilina, nortriptilina, prometazina, hidroxizina, quetiapina e olanzapina, podem aumentar boca seca, constipação, retenção urinária, confusão e risco de glaucoma."
tiotropio-brometo,Tiotrópio Brometo,associacao-umeclidinio-vilanterol-lama-laba-copd,Umeclidínio + Vilanterol,danger,Sedação e depressão respiratória,interactions_text,high,false,"Outros anticolinérgicos, como ipratrópio, glicopirrônio, umeclidínio, aclidínio, biperideno, oxibutinina, solifenacina, escopolamina, amitriptilina, nortriptilina, prometazina, hidroxizina, quetiapina e olanzapina, podem aumentar boca seca, constipação, retenção urinária, confusão e risco de glaucoma."
tiotropio-brometo,Tiotrópio Brometo,biperideno,Biperideno,danger,Sedação e depressão respiratória,interactions_text,high,false,"Outros anticolinérgicos, como ipratrópio, glicopirrônio, umeclidínio, aclidínio, biperideno, oxibutinina, solifenacina, escopolamina, amitriptilina, nortriptilina, prometazina, hidroxizina, quetiapina e olanzapina, podem aumentar boca seca, constipação, retenção urinária, confusão e risco de glaucoma."
tiotropio-brometo,Tiotrópio Brometo,brometo-de-ipratropio,Brometo de Ipratrópio,danger,Sedação e depressão respiratória,interactions_text,high,false,"Outros anticolinérgicos, como ipratrópio, glicopirrônio, umeclidínio, aclidínio, biperideno, oxibutinina, solifenacina, escopolamina, amitriptilina, nortriptilina, prometazina, hidroxizina, quetiapina e olanzapina, podem aumentar boca seca, constipação, retenção urinária, confusão e risco de glaucoma."
tiotropio-brometo,Tiotrópio Brometo,cloridrato-de-oxibutinina,Cloridrato de Oxibutinina,danger,Sedação e depressão respiratória,interactions_text,high,false,"Outros anticolinérgicos, como ipratrópio, glicopirrônio, umeclidínio, aclidínio, biperideno, oxibutinina, solifenacina, escopolamina, amitriptilina, nortriptilina, prometazina, hidroxizina, quetiapina e olanzapina, podem aumentar boca seca, constipação, retenção urinária, confusão e risco de glaucoma."
tiotropio-brometo,Tiotrópio Brometo,nortriptilina-cloridrato,Nortriptilina Cloridrato,danger,Sedação e depressão respiratória,interactions_text,high,false,"Outros anticolinérgicos, como ipratrópio, glicopirrônio, umeclidínio, aclidínio, biperideno, oxibutinina, solifenacina, escopolamina, amitriptilina, nortriptilina, prometazina, hidroxizina, quetiapina e olanzapina, podem aumentar boca seca, constipação, retenção urinária, confusão e risco de glaucoma."
tiotropio-brometo,Tiotrópio Brometo,olanzapina,Olanzapina,danger,Sedação e depressão respiratória,interactions_text,high,false,"Outros anticolinérgicos, como ipratrópio, glicopirrônio, umeclidínio, aclidínio, biperideno, oxibutinina, solifenacina, escopolamina, amitriptilina, nortriptilina, prometazina, hidroxizina, quetiapina e olanzapina, podem aumentar boca seca, constipação, retenção urinária, confusão e risco de glaucoma."
tiotropio-brometo,Tiotrópio Brometo,oxibutinina,Oxibutinina,danger,Sedação e depressão respiratória,interactions_text,high,false,"Outros anticolinérgicos, como ipratrópio, glicopirrônio, umeclidínio, aclidínio, biperideno, oxibutinina, solifenacina, escopolamina, amitriptilina, nortriptilina, prometazina, hidroxizina, quetiapina e olanzapina, podem aumentar boca seca, constipação, retenção urinária, confusão e risco de glaucoma."
tiotropio-brometo,Tiotrópio Brometo,prometazina-cloridrato,Prometazina Cloridrato,danger,Sedação e depressão respiratória,interactions_text,high,false,"Outros anticolinérgicos, como ipratrópio, glicopirrônio, umeclidínio, aclidínio, biperideno, oxibutinina, solifenacina, escopolamina, amitriptilina, nortriptilina, prometazina, hidroxizina, quetiapina e olanzapina, podem aumentar boca seca, constipação, retenção urinária, confusão e risco de glaucoma."
tiotropio-brometo,Tiotrópio Brometo,solifenacina-succinato,Solifenacina Succinato,danger,Sedação e depressão respiratória,interactions_text,high,false,"Outros anticolinérgicos, como ipratrópio, glicopirrônio, umeclidínio, aclidínio, biperideno, oxibutinina, solifenacina, escopolamina, amitriptilina, nortriptilina, prometazina, hidroxizina, quetiapina e olanzapina, podem aumentar boca seca, constipação, retenção urinária, confusão e risco de glaucoma."
tiotropio-brometo,Tiotrópio Brometo,associacao-beclometasona-formoterol-ics-laba-inalatorio,Beclometasona + Formoterol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Beta-2 agonistas, como salbutamol, formoterol, salmeterol e vilanterol, e corticosteroides inalados, como budesonida, fluticasona e beclometasona, podem ser associados conforme plano de DPOC/asma."
tiotropio-brometo,Tiotrópio Brometo,associacao-budesonida-formoterol-ics-laba-inalatorio,Budesonida + Formoterol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Beta-2 agonistas, como salbutamol, formoterol, salmeterol e vilanterol, e corticosteroides inalados, como budesonida, fluticasona e beclometasona, podem ser associados conforme plano de DPOC/asma."
tiotropio-brometo,Tiotrópio Brometo,associacao-fluticasona-salmeterol-ics-laba-inalatorio,Fluticasona + Salmeterol,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Beta-2 agonistas, como salbutamol, formoterol, salmeterol e vilanterol, e corticosteroides inalados, como budesonida, fluticasona e beclometasona, podem ser associados conforme plano de DPOC/asma."
tiotropio-brometo,Tiotrópio Brometo,associacao-salbutamol-ipratropio-saba-sama-inalatorio,Salbutamol + Ipratrópio,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Beta-2 agonistas, como salbutamol, formoterol, salmeterol e vilanterol, e corticosteroides inalados, como budesonida, fluticasona e beclometasona, podem ser associados conforme plano de DPOC/asma."
tiotropio-brometo,Tiotrópio Brometo,budesonida,Budesonida,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Beta-2 agonistas, como salbutamol, formoterol, salmeterol e vilanterol, e corticosteroides inalados, como budesonida, fluticasona e beclometasona, podem ser associados conforme plano de DPOC/asma."
tiotropio-brometo,Tiotrópio Brometo,fluticasona,Fluticasona,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Beta-2 agonistas, como salbutamol, formoterol, salmeterol e vilanterol, e corticosteroides inalados, como budesonida, fluticasona e beclometasona, podem ser associados conforme plano de DPOC/asma."
tiotropio-brometo,Tiotrópio Brometo,formoterol-di-hidratado,Formoterol Di-Hidratado,warning,Interação medicamentosa documentada no Bulário,interactions_text,high,false,"Beta-2 agonistas, como salbutamol, formoterol, salmeterol e vilanterol, e corticosteroides inalados, como budesonida, fluticasona e beclometasona, podem ser associados conforme plano de DPOC/asma."
